Borough,Neighborhood,Season,Day_of_Week,Time_Bucket,Avg_Complaints_Per_Week,Std_Complaints,Num_Weeks
MANHATTAN,Greenwich Village and Soho,Spring,5,evening,10.977777777777778,10.55321217170742,90
MANHATTAN,Greenwich Village and Soho,Spring,5,morning,4.75,2.9974889089096135,84
MANHATTAN,Greenwich Village and Soho,Spring,5,night,23.829545454545453,14.85347715853293,88
MANHATTAN,Greenwich Village and Soho,Spring,5,overnight,5.083333333333333,3.495981628985026,84
MANHATTAN,Greenwich Village and Soho,Spring,6,afternoon,5.942528735632184,4.735703876464407,87
MANHATTAN,Greenwich Village and Soho,Spring,6,evening,5.604651162790698,4.778084946841562,86
MANHATTAN,Greenwich Village and Soho,Spring,6,morning,3.253012048192771,2.574941976585084,83
MANHATTAN,Greenwich Village and Soho,Spring,6,night,14.626373626373626,11.329066208110056,91
MANHATTAN,Greenwich Village and Soho,Spring,6,overnight,6.471264367816092,6.00162590462488,87
MANHATTAN,Greenwich Village and Soho,Summer,0,afternoon,4.985714285714286,6.546362762972324,70
MANHATTAN,Greenwich Village and Soho,Summer,0,evening,3.6142857142857143,3.3375025686050237,70
MANHATTAN,Greenwich Village and Soho,Summer,0,morning,2.462686567164179,1.608013626967693,67
MANHATTAN,Greenwich Village and Soho,Summer,0,night,6.078947368421052,5.01933105209512,76
MANHATTAN,Greenwich Village and Soho,Summer,0,overnight,3.0434782608695654,8.350532974977321,46
MANHATTAN,Greenwich Village and Soho,Summer,1,afternoon,4.438356164383562,4.88474468049327,73
MANHATTAN,Greenwich Village and Soho,Summer,1,evening,5.123287671232877,4.955202668462747,73
MANHATTAN,Greenwich Village and Soho,Summer,1,morning,2.7746478873239435,1.8685149420144296,71
MANHATTAN,Greenwich Village and Soho,Summer,1,night,7.220779220779221,6.954028322572571,77
MANHATTAN,Greenwich Village and Soho,Summer,1,overnight,1.7872340425531914,1.1216480540155103,47
MANHATTAN,Greenwich Village and Soho,Summer,2,afternoon,4.857142857142857,7.092832345170138,77
MANHATTAN,Greenwich Village and Soho,Summer,2,evening,4.077922077922078,3.43268436376208,77
MANHATTAN,Greenwich Village and Soho,Summer,2,morning,3.1,2.072245858615894,70
MANHATTAN,Greenwich Village and Soho,Summer,2,night,7.0256410256410255,5.661385170722979,78
MANHATTAN,Greenwich Village and Soho,Summer,2,overnight,2.2264150943396226,1.3677818853609758,53
MANHATTAN,Greenwich Village and Soho,Summer,3,afternoon,4.1506849315068495,3.49074662849556,73
MANHATTAN,Greenwich Village and Soho,Summer,3,evening,6.657534246575342,6.719001203225801,73
MANHATTAN,Greenwich Village and Soho,Summer,3,morning,3.085714285714286,2.117852734974586,70
MANHATTAN,Greenwich Village and Soho,Summer,3,night,7.897435897435898,5.639816114690782,78
MANHATTAN,Greenwich Village and Soho,Summer,3,overnight,2.2127659574468086,1.8989261291670358,47
MANHATTAN,Greenwich Village and Soho,Summer,4,afternoon,5.493333333333333,3.9945007242502832,75
MANHATTAN,Greenwich Village and Soho,Summer,4,evening,6.8133333333333335,4.62862227278746,75
MANHATTAN,Greenwich Village and Soho,Summer,4,morning,2.8870967741935485,1.8913507941539562,62
MANHATTAN,Greenwich Village and Soho,Summer,4,night,12.73076923076923,6.972437530368065,78
MANHATTAN,Greenwich Village and Soho,Summer,4,overnight,2.2982456140350878,1.8024280477089565,57
MANHATTAN,Greenwich Village and Soho,Summer,5,afternoon,6.8354430379746836,5.7499841242742615,79
MANHATTAN,Greenwich Village and Soho,Summer,5,evening,8.454545454545455,5.082336425372672,77
MANHATTAN,Greenwich Village and Soho,Summer,5,morning,3.864864864864865,3.2152220329573455,74
MANHATTAN,Greenwich Village and Soho,Summer,5,night,17.60759493670886,8.085152142486466,79
MANHATTAN,Greenwich Village and Soho,Summer,5,overnight,4.27027027027027,3.6985643171567437,74
MANHATTAN,Greenwich Village and Soho,Summer,6,afternoon,5.9480519480519485,6.187627944229781,77
MANHATTAN,Greenwich Village and Soho,Summer,6,evening,5.878378378378378,4.0576418777774395,74
MANHATTAN,Greenwich Village and Soho,Summer,6,morning,2.484848484848485,1.675547435156405,66
MANHATTAN,Greenwich Village and Soho,Summer,6,night,12.050632911392405,7.629058372143289,79
MANHATTAN,Greenwich Village and Soho,Summer,6,overnight,4.222222222222222,3.976062962569396,72
MANHATTAN,Greenwich Village and Soho,Winter,0,afternoon,4.089743589743589,5.581011167135006,78
MANHATTAN,Greenwich Village and Soho,Winter,0,evening,3.8904109589041096,2.860466375317612,73
MANHATTAN,Greenwich Village and Soho,Winter,0,morning,3.189189189189189,1.810741736126392,74
MANHATTAN,Greenwich Village and Soho,Winter,0,night,5.240963855421687,3.6075475131525634,83
MANHATTAN,Greenwich Village and Soho,Winter,0,overnight,2.188679245283019,3.374432167466134,53
MANHATTAN,Greenwich Village and Soho,Winter,1,afternoon,3.8641975308641974,2.8668496926929787,81
MANHATTAN,Greenwich Village and Soho,Winter,1,evening,3.3333333333333335,2.621686372665449,72
MANHATTAN,Greenwich Village and Soho,Winter,1,morning,3.12,2.0265801309168667,75
MANHATTAN,Greenwich Village and Soho,Winter,1,night,5.3,2.757727921884108,80
MANHATTAN,Greenwich Village and Soho,Winter,1,overnight,2.021276595744681,1.8236294639623576,47
MANHATTAN,Greenwich Village and Soho,Winter,2,afternoon,4.207792207792208,3.1006691227678345,77
MANHATTAN,Greenwich Village and Soho,Winter,2,evening,3.3902439024390243,3.029713336726783,82
MANHATTAN,Greenwich Village and Soho,Winter,2,morning,3.776315789473684,3.5985133382570686,76
MANHATTAN,Greenwich Village and Soho,Winter,2,night,5.481927710843373,3.772045591708836,83
MANHATTAN,Greenwich Village and Soho,Winter,2,overnight,1.9761904761904763,2.005943549507195,42
MANHATTAN,Greenwich Village and Soho,Winter,3,afternoon,4.073170731707317,3.2232967089913576,82
MANHATTAN,Greenwich Village and Soho,Winter,3,evening,4.468354430379747,3.3544285425579656,79
MANHATTAN,Greenwich Village and Soho,Winter,3,morning,3.6233766233766236,2.645945065661602,77
MANHATTAN,Greenwich Village and Soho,Winter,3,night,7.790697674418604,4.099114047951359,86
MANHATTAN,Greenwich Village and Soho,Winter,3,overnight,2.8360655737704916,3.9250491626171695,61
MANHATTAN,Greenwich Village and Soho,Winter,4,afternoon,4.589743589743589,3.0427085397841283,78
MANHATTAN,Greenwich Village and Soho,Winter,4,evening,4.074074074074074,4.349648772538358,81
MANHATTAN,Greenwich Village and Soho,Winter,4,morning,3.4444444444444446,2.449489742783178,81
MANHATTAN,Greenwich Village and Soho,Winter,4,night,10.816091954022989,5.444281693137933,87
MANHATTAN,Greenwich Village and Soho,Winter,4,overnight,2.859375,2.1666094314784625,64
MANHATTAN,Greenwich Village and Soho,Winter,5,afternoon,5.036144578313253,2.764962766619728,83
MANHATTAN,Greenwich Village and Soho,Winter,5,evening,5.948717948717949,4.575194086855872,78
MANHATTAN,Greenwich Village and Soho,Winter,5,morning,4.4375,4.043572020323653,80
MANHATTAN,Greenwich Village and Soho,Winter,5,night,17.892857142857142,9.296997646141362,84
MANHATTAN,Greenwich Village and Soho,Winter,5,overnight,4.181818181818182,3.323470256441984,77
MANHATTAN,Greenwich Village and Soho,Winter,6,afternoon,4.461538461538462,3.7475266568706407,78
MANHATTAN,Greenwich Village and Soho,Winter,6,evening,3.3098591549295775,2.429529932757567,71
MANHATTAN,Greenwich Village and Soho,Winter,6,morning,3.380281690140845,3.369468788921646,71
MANHATTAN,Greenwich Village and Soho,Winter,6,night,12.380952380952381,6.919336903087464,84
MANHATTAN,Greenwich Village and Soho,Winter,6,overnight,4.65,2.397783786876455,80
MANHATTAN,Inwood and Washington Heights,Fall,0,afternoon,16.794871794871796,8.963648049035971,78
MANHATTAN,Inwood and Washington Heights,Fall,0,evening,27.53846153846154,18.602256745996062,78
MANHATTAN,Inwood and Washington Heights,Fall,0,morning,9.371794871794872,3.888407594339052,78
MANHATTAN,Inwood and Washington Heights,Fall,0,night,41.46153846153846,31.203018630068012,78
MANHATTAN,Inwood and Washington Heights,Fall,0,overnight,12.142857142857142,8.157518788329872,77
MANHATTAN,Inwood and Washington Heights,Fall,1,afternoon,17.44871794871795,7.788848898660647,78
MANHATTAN,Inwood and Washington Heights,Fall,1,evening,28.0,13.315355845740706,78
MANHATTAN,Inwood and Washington Heights,Fall,1,morning,9.61038961038961,4.072228938851174,77
MANHATTAN,Inwood and Washington Heights,Fall,1,night,30.666666666666668,15.657591550432434,78
MANHATTAN,Inwood and Washington Heights,Fall,1,overnight,7.7894736842105265,5.431551747517915,76
MANHATTAN,Inwood and Washington Heights,Fall,2,afternoon,17.384615384615383,9.18670802821143,78
MANHATTAN,Inwood and Washington Heights,Fall,2,evening,29.128205128205128,14.46299260796863,78
MANHATTAN,Inwood and Washington Heights,Fall,2,morning,9.384615384615385,3.9583243510773185,78
MANHATTAN,Inwood and Washington Heights,Fall,2,night,35.65384615384615,19.544705280343937,78
MANHATTAN,Inwood and Washington Heights,Fall,2,overnight,6.473684210526316,3.388111309507708,76
MANHATTAN,Inwood and Washington Heights,Fall,3,afternoon,18.064102564102566,9.024267058182398,78
MANHATTAN,Inwood and Washington Heights,Fall,3,evening,29.576923076923077,16.915004659100234,78
MANHATTAN,Inwood and Washington Heights,Fall,3,morning,8.961538461538462,4.160551623305475,78
MANHATTAN,Inwood and Washington Heights,Fall,3,night,41.17948717948718,21.976223036599787,78
MANHATTAN,Inwood and Washington Heights,Fall,3,overnight,7.597402597402597,5.580180482507854,77
MANHATTAN,Inwood and Washington Heights,Fall,4,afternoon,22.08974358974359,11.096022333327904,78
MANHATTAN,Inwood and Washington Heights,Fall,4,evening,45.64102564102564,24.33744075105315,78
MANHATTAN,Inwood and Washington Heights,Fall,4,morning,9.423076923076923,4.376796049205818,78
MANHATTAN,Inwood and Washington Heights,Fall,4,night,64.98717948717949,29.16522283662896,78
MANHATTAN,Inwood and Washington Heights,Fall,4,overnight,12.397435897435898,17.095104291655865,78
MANHATTAN,Inwood and Washington Heights,Fall,5,afternoon,30.487179487179485,13.670276400880008,78
MANHATTAN,Inwood and Washington Heights,Fall,5,evening,60.1025641025641,34.412920309806374,78
MANHATTAN,Inwood and Washington Heights,Fall,5,morning,14.179487179487179,6.0768746019977185,78
MANHATTAN,Inwood and Washington Heights,Fall,5,night,98.55128205128206,53.52791417323858,78
MANHATTAN,Inwood and Washington Heights,Fall,5,overnight,23.371794871794872,12.393032158727182,78
MANHATTAN,Inwood and Washington Heights,Fall,6,afternoon,37.65384615384615,19.431415802249713,78
MANHATTAN,Inwood and Washington Heights,Fall,6,evening,56.782051282051285,32.187215109680054,78
MANHATTAN,Inwood and Washington Heights,Fall,6,morning,15.26923076923077,8.47252714859718,78
MANHATTAN,Inwood and Washington Heights,Fall,6,night,95.2948717948718,57.4680281467379,78
MANHATTAN,Inwood and Washington Heights,Fall,6,overnight,38.782051282051285,23.628975958100785,78
MANHATTAN,Inwood and Washington Heights,Spring,0,afternoon,17.439560439560438,8.913421579230068,91
MANHATTAN,Inwood and Washington Heights,Spring,0,evening,29.76923076923077,27.05019076666227,91
MANHATTAN,Inwood and Washington Heights,Spring,0,morning,9.846153846153847,6.018348014240521,91
MANHATTAN,Inwood and Washington Heights,Spring,0,night,47.81318681318681,36.429509432727166,91
MANHATTAN,Inwood and Washington Heights,Spring,0,overnight,11.333333333333334,10.584066888966277,90
MANHATTAN,Inwood and Washington Heights,Spring,1,afternoon,20.142857142857142,9.42051122530151,91
MANHATTAN,Inwood and Washington Heights,Spring,1,evening,31.318681318681318,20.08696599006935,91
MANHATTAN,Inwood and Washington Heights,Spring,1,morning,9.175824175824175,3.990526021002485,91
MANHATTAN,Inwood and Washington Heights,Spring,1,night,35.02197802197802,22.859463404792937,91
MANHATTAN,Inwood and Washington Heights,Spring,1,overnight,7.235955056179775,6.90194714277018,89
MANHATTAN,Inwood and Washington Heights,Spring,2,afternoon,18.75824175824176,10.44492504025084,91
MANHATTAN,Inwood and Washington Heights,Spring,2,evening,29.24175824175824,23.0864754344475,91
MANHATTAN,Inwood and Washington Heights,Spring,2,morning,8.538461538461538,4.222447137509223,91
MANHATTAN,Inwood and Washington Heights,Spring,2,night,34.37362637362637,20.02700862538074,91
MANHATTAN,Inwood and Washington Heights,Spring,2,overnight,7.351648351648351,4.445656122987739,91
MANHATTAN,Inwood and Washington Heights,Spring,3,afternoon,18.255555555555556,9.311779553443856,90
MANHATTAN,Inwood and Washington Heights,Spring,3,evening,28.755555555555556,16.985989673654814,90
MANHATTAN,Inwood and Washington Heights,Spring,3,morning,8.277777777777779,3.765687121977106,90
MANHATTAN,Inwood and Washington Heights,Spring,3,night,37.111111111111114,22.340794773488046,90
MANHATTAN,Inwood and Washington Heights,Spring,3,overnight,7.044943820224719,4.94724467015261,89
MANHATTAN,Inwood and Washington Heights,Spring,4,afternoon,24.166666666666668,13.833073866074367,90
MANHATTAN,Inwood and Washington Heights,Spring,4,evening,38.96666666666667,26.63758011076276,90
MANHATTAN,Inwood and Washington Heights,Spring,4,morning,9.333333333333334,4.213408239034528,90
MANHATTAN,Inwood and Washington Heights,Spring,4,night,53.0,29.040202019499326,91
MANHATTAN,Inwood and Washington Heights,Spring,4,overnight,7.888888888888889,4.480781544099485,90
MANHATTAN,Inwood and Washington Heights,Spring,5,afternoon,33.41111111111111,16.514817619300295,90
MANHATTAN,Inwood and Washington Heights,Spring,5,evening,53.25555555555555,37.63352590656103,90
MANHATTAN,Inwood and Washington Heights,Spring,5,morning,12.077777777777778,5.6493566856146,90
MANHATTAN,Inwood and Washington Heights,Spring,5,night,84.0,49.02051851985102,90
MANHATTAN,Inwood and Washington Heights,Spring,5,overnight,19.833333333333332,15.894490600855198,90
MANHATTAN,Inwood and Washington Heights,Spring,6,afternoon,35.362637362637365,16.29077208695939,91
MANHATTAN,Inwood and Washington Heights,Spring,6,evening,57.89010989010989,39.48598923090753,91
MANHATTAN,Inwood and Washington Heights,Spring,6,morning,12.406593406593407,6.025829628409909,91
MANHATTAN,Inwood and Washington Heights,Spring,6,night,88.61538461538461,64.60353778251695,91
MANHATTAN,Inwood and Washington Heights,Spring,6,overnight,32.175824175824175,21.075838407782616,91
MANHATTAN,Inwood and Washington Heights,Summer,0,afternoon,16.253164556962027,8.115304241623495,79
MANHATTAN,Inwood and Washington Heights,Summer,0,evening,31.443037974683545,21.819625860762777,79
MANHATTAN,Inwood and Washington Heights,Summer,0,morning,7.3924050632911396,4.424343270168097,79
MANHATTAN,Inwood and Washington Heights,Summer,0,night,77.92405063291139,59.232001951452645,79
MANHATTAN,Inwood and Washington Heights,Summer,0,overnight,19.88607594936709,21.56087823586623,79
MANHATTAN,Inwood and Washington Heights,Summer,1,afternoon,14.822784810126583,6.92220413554276,79
MANHATTAN,Inwood and Washington Heights,Summer,1,evening,33.64556962025316,20.499554701032018,79
MANHATTAN,Inwood and Washington Heights,Summer,1,morning,7.076923076923077,3.360462362935686,78
MANHATTAN,Inwood and Washington Heights,Summer,1,night,53.734177215189874,42.25797113722876,79
MANHATTAN,Inwood and Washington Heights,Summer,1,overnight,9.76923076923077,16.964380619115154,78
MANHATTAN,Inwood and Washington Heights,Summer,2,afternoon,16.139240506329113,5.792865145613291,79
MANHATTAN,Inwood and Washington Heights,Summer,2,evening,35.20253164556962,18.2752317652254,79
MANHATTAN,Inwood and Washington Heights,Summer,2,morning,7.708860759493671,4.391576723841809,79
MANHATTAN,Inwood and Washington Heights,Summer,2,night,54.30379746835443,39.46675148240402,79
MANHATTAN,Inwood and Washington Heights,Summer,2,overnight,11.41025641025641,13.63383481935482,78
MANHATTAN,Inwood and Washington Heights,Summer,3,afternoon,16.734177215189874,7.64384931347855,79
MANHATTAN,Inwood and Washington Heights,Summer,3,evening,37.037974683544306,21.487290839944812,79
MANHATTAN,Inwood and Washington Heights,Summer,3,morning,7.556962025316456,3.9572939324455296,79
MANHATTAN,Inwood and Washington Heights,Summer,3,night,58.34177215189873,38.534329042659266,79
MANHATTAN,Inwood and Washington Heights,Summer,3,overnight,9.481012658227849,7.216186860630066,79
MANHATTAN,Inwood and Washington Heights,Summer,4,afternoon,18.94871794871795,7.486606978417127,78
MANHATTAN,Inwood and Washington Heights,Summer,4,evening,50.94871794871795,28.94414569068449,78
MANHATTAN,Inwood and Washington Heights,Summer,4,morning,7.756410256410256,3.2119335012600763,78
MANHATTAN,Inwood and Washington Heights,Summer,4,night,95.84615384615384,62.182194996842746,78
MANHATTAN,Inwood and Washington Heights,Summer,4,overnight,13.76923076923077,13.480070018819918,78
MANHATTAN,Inwood and Washington Heights,Summer,5,afternoon,30.860759493670887,14.431744014955711,79
MANHATTAN,Inwood and Washington Heights,Summer,5,evening,83.07594936708861,41.78816301295622,79
MANHATTAN,Inwood and Washington Heights,Summer,5,morning,13.151898734177216,8.937229260873227,79
MANHATTAN,Inwood and Washington Heights,Summer,5,night,165.44303797468353,93.42126080362848,79
MANHATTAN,Inwood and Washington Heights,Summer,5,overnight,37.59493670886076,29.165979033949196,79
MANHATTAN,Inwood and Washington Heights,Summer,6,afternoon,41.32911392405063,16.869576255820935,79
MANHATTAN,Inwood and Washington Heights,Summer,6,evening,96.84810126582279,44.64362837002495,79
MANHATTAN,Inwood and Washington Heights,Summer,6,morning,16.10126582278481,10.388103324709597,79
MANHATTAN,Inwood and Washington Heights,Summer,6,night,180.29113924050634,97.77409230265744,79
MANHATTAN,Inwood and Washington Heights,Summer,6,overnight,60.63291139240506,51.03974751142986,79
MANHATTAN,Inwood and Washington Heights,Winter,0,afternoon,14.666666666666666,7.028913322125963,84
MANHATTAN,Inwood and Washington Heights,Winter,0,evening,15.5,5.8319849273442985,84
MANHATTAN,Inwood and Washington Heights,Winter,0,morning,7.880952380952381,4.855514221908004,84
MANHATTAN,Inwood and Washington Heights,Winter,0,night,24.535714285714285,9.937693156199852,84
MANHATTAN,Inwood and Washington Heights,Winter,0,overnight,8.821428571428571,11.016046034024738,84
MANHATTAN,Inwood and Washington Heights,Winter,1,afternoon,13.595238095238095,6.798509843135181,84
MANHATTAN,Inwood and Washington Heights,Winter,1,evening,14.595238095238095,7.115432147201099,84
MANHATTAN,Inwood and Washington Heights,Winter,1,morning,7.190476190476191,3.8822307289960514,84
MANHATTAN,Inwood and Washington Heights,Winter,1,night,22.11904761904762,8.394497282399412,84
MANHATTAN,Inwood and Washington Heights,Winter,1,overnight,5.464285714285714,3.1677837206028374,84
MANHATTAN,Inwood and Washington Heights,Winter,2,afternoon,14.952941176470588,7.117894756900254,85
MANHATTAN,Inwood and Washington Heights,Winter,2,evening,17.258823529411764,10.126759625082528,85
MANHATTAN,Inwood and Washington Heights,Winter,2,morning,8.352941176470589,4.034688523863253,85
MANHATTAN,Inwood and Washington Heights,Winter,2,night,25.58823529411765,16.12473264277956,85
MANHATTAN,Inwood and Washington Heights,Winter,2,overnight,7.238095238095238,9.679961972965046,84
MANHATTAN,Inwood and Washington Heights,Winter,3,afternoon,14.781609195402298,9.508166975860522,87
MANHATTAN,Inwood and Washington Heights,Winter,3,evening,18.93103448275862,12.68288821872071,87
MANHATTAN,Inwood and Washington Heights,Winter,3,morning,8.850574712643677,4.701629444491197,87
MANHATTAN,Inwood and Washington Heights,Winter,3,night,24.862068965517242,11.263413103467993,87
MANHATTAN,Inwood and Washington Heights,Winter,3,overnight,6.883720930232558,6.369815963083767,86
MANHATTAN,Inwood and Washington Heights,Winter,4,afternoon,16.724137931034484,7.609189143569391,87
MANHATTAN,Inwood and Washington Heights,Winter,4,evening,21.804597701149426,9.81910700299542,87
MANHATTAN,Inwood and Washington Heights,Winter,4,morning,8.068965517241379,3.6369969194130976,87
MANHATTAN,Inwood and Washington Heights,Winter,4,night,33.71264367816092,13.41892801144002,87
MANHATTAN,Inwood and Washington Heights,Winter,4,overnight,8.068965517241379,9.087165883878354,87
MANHATTAN,Inwood and Washington Heights,Winter,5,afternoon,22.941176470588236,10.227592163191813,85
MANHATTAN,Inwood and Washington Heights,Winter,5,evening,26.388235294117646,10.833253608842607,85
MANHATTAN,Inwood and Washington Heights,Winter,5,morning,10.6,4.990944180165092,85
MANHATTAN,Inwood and Washington Heights,Winter,5,night,51.50588235294118,18.055221860020602,85
MANHATTAN,Inwood and Washington Heights,Winter,5,overnight,14.988235294117647,11.726541037572945,85
MANHATTAN,Inwood and Washington Heights,Winter,6,afternoon,21.63095238095238,8.933192149148518,84
MANHATTAN,Inwood and Washington Heights,Winter,6,evening,21.845238095238095,10.135817496786819,84
MANHATTAN,Inwood and Washington Heights,Winter,6,morning,10.734939759036145,5.072845781767377,83
MANHATTAN,Inwood and Washington Heights,Winter,6,night,44.714285714285715,14.463557385883087,84
MANHATTAN,Inwood and Washington Heights,Winter,6,overnight,20.86904761904762,11.177408111637094,84
MANHATTAN,Lower East Side,Fall,0,afternoon,8.794871794871796,3.669314576848034,78
MANHATTAN,Lower East Side,Fall,0,evening,11.461538461538462,5.706438167844856,78
MANHATTAN,Lower East Side,Fall,0,morning,6.294871794871795,2.4553624027431327,78
MANHATTAN,Lower East Side,Fall,0,night,16.923076923076923,8.68012991519455,78
MANHATTAN,Lower East Side,Fall,0,overnight,4.701298701298701,4.591367572512501,77
MANHATTAN,Lower East Side,Fall,1,afternoon,7.675324675324675,3.6793933940884966,77
MANHATTAN,Lower East Side,Fall,1,evening,11.435897435897436,6.234778333867282,78
MANHATTAN,Lower East Side,Fall,1,morning,5.884615384615385,2.4387604325871055,78
MANHATTAN,Lower East Side,Fall,1,night,17.205128205128204,7.244091142224572,78
MANHATTAN,Lower East Side,Fall,1,overnight,3.6486486486486487,2.7219676224883464,74
MANHATTAN,Lower East Side,Fall,2,afternoon,9.512820512820513,5.023951954397379,78
MANHATTAN,Lower East Side,Fall,2,evening,13.73076923076923,6.8256070124869535,78
MANHATTAN,Lower East Side,Fall,2,morning,6.3076923076923075,3.101351579292747,78
MANHATTAN,Lower East Side,Fall,2,night,21.012820512820515,8.984103695645949,78
MANHATTAN,Lower East Side,Fall,2,overnight,4.54054054054054,3.269574096469838,74
MANHATTAN,Lower East Side,Fall,3,afternoon,8.12987012987013,3.997863407498696,77
MANHATTAN,Lower East Side,Fall,3,evening,15.846153846153847,8.391518481036815,78
MANHATTAN,Lower East Side,Fall,3,morning,6.1558441558441555,2.719640722522656,77
MANHATTAN,Lower East Side,Fall,3,night,26.243589743589745,10.780195764113968,78
MANHATTAN,Lower East Side,Fall,3,overnight,3.9594594594594597,2.17355960296676,74
MANHATTAN,Lower East Side,Fall,4,afternoon,10.166666666666666,4.635875536653457,78
MANHATTAN,Lower East Side,Fall,4,evening,18.705128205128204,8.365217060952842,78
MANHATTAN,Lower East Side,Fall,4,morning,6.181818181818182,3.186019099652304,77
MANHATTAN,Lower East Side,Fall,4,night,43.782051282051285,19.07514016622086,78
MANHATTAN,Lower East Side,Fall,4,overnight,5.753246753246753,3.5914952323650886,77
MANHATTAN,Lower East Side,Fall,5,afternoon,20.141025641025642,8.504734142258819,78
MANHATTAN,Lower East Side,Fall,5,evening,27.21794871794872,13.4547316409434,78
MANHATTAN,Lower East Side,Fall,5,morning,8.41025641025641,3.168169193287511,78
MANHATTAN,Lower East Side,Fall,5,night,64.85897435897436,28.869938690155895,78
MANHATTAN,Lower East Side,Fall,5,overnight,14.884615384615385,6.736180214047414,78
MANHATTAN,Lower East Side,Fall,6,afternoon,12.628205128205128,6.062679049403594,78
MANHATTAN,Lower East Side,Fall,6,evening,14.205128205128204,11.308379807888212,78
MANHATTAN,Lower East Side,Fall,6,morning,6.8441558441558445,4.495801945514033,77
MANHATTAN,Lower East Side,Fall,6,night,45.782051282051285,24.003055777268994,78
MANHATTAN,Lower East Side,Fall,6,overnight,16.602564102564102,9.6904555313426,78
MANHATTAN,Lower East Side,Spring,0,afternoon,9.43956043956044,4.412630334767061,91
MANHATTAN,Lower East Side,Spring,0,evening,11.846153846153847,7.364966737381443,91
MANHATTAN,Lower East Side,Spring,0,morning,6.164835164835165,2.914575388414185,91
MANHATTAN,Lower East Side,Spring,0,night,17.10989010989011,10.893882635528932,91
MANHATTAN,Lower East Side,Spring,0,overnight,4.244186046511628,2.6917566820884304,86
MANHATTAN,Lower East Side,Spring,1,afternoon,9.736263736263735,4.753560454684152,91
MANHATTAN,Lower East Side,Spring,1,evening,13.241758241758241,7.25617079815619,91
MANHATTAN,Lower East Side,Spring,1,morning,7.1208791208791204,3.7678026748141944,91
MANHATTAN,Lower East Side,Spring,1,night,19.36263736263736,9.140285047240635,91
MANHATTAN,Lower East Side,Spring,1,overnight,4.954545454545454,4.127031971582224,88
MANHATTAN,Lower East Side,Spring,2,afternoon,9.725274725274724,5.509720569776723,91
MANHATTAN,Lower East Side,Spring,2,evening,11.703296703296703,6.737118582062126,91
MANHATTAN,Lower East Side,Spring,2,morning,6.747252747252747,3.188846557729357,91
MANHATTAN,Lower East Side,Spring,2,night,20.52747252747253,10.316481591598585,91
MANHATTAN,Lower East Side,Spring,2,overnight,4.533333333333333,3.0212728919514116,90
MANHATTAN,Lower East Side,Spring,3,afternoon,9.477777777777778,5.842940189872044,90
MANHATTAN,Lower East Side,Spring,3,evening,13.722222222222221,8.089426831791998,90
MANHATTAN,Lower East Side,Spring,3,morning,6.311111111111111,3.056194462768555,90
MANHATTAN,Lower East Side,Spring,3,night,24.07777777777778,11.554684616175203,90
MANHATTAN,Lower East Side,Spring,3,overnight,3.895348837209302,2.0351561279460304,86
MANHATTAN,Lower East Side,Spring,4,afternoon,11.944444444444445,5.123993156481125,90
MANHATTAN,Lower East Side,Spring,4,evening,15.844444444444445,8.589137523392862,90
MANHATTAN,Lower East Side,Spring,4,morning,7.144444444444445,3.707148003129039,90
MANHATTAN,Lower East Side,Spring,4,night,36.75824175824176,16.654889611923217,91
MANHATTAN,Lower East Side,Spring,4,overnight,5.359550561797753,3.0273270200985882,89
MANHATTAN,Lower East Side,Spring,5,afternoon,19.41111111111111,9.95031978984092,90
MANHATTAN,Lower East Side,Spring,5,evening,22.433333333333334,15.348425238550398,90
MANHATTAN,Lower East Side,Spring,5,morning,8.155555555555555,4.466884672414788,90
MANHATTAN,Lower East Side,Spring,5,night,51.21111111111111,28.2407365519873,90
MANHATTAN,Lower East Side,Spring,5,overnight,11.022222222222222,6.558257129701145,90
MANHATTAN,Lower East Side,Spring,6,afternoon,13.835164835164836,5.920329826141891,91
MANHATTAN,Lower East Side,Spring,6,evening,13.868131868131869,8.6682162604525,91
MANHATTAN,Lower East Side,Spring,6,morning,6.3,3.5202464162982503,90
MANHATTAN,Lower East Side,Spring,6,night,35.24175824175824,19.817691680438056,91
MANHATTAN,Lower East Side,Spring,6,overnight,11.43956043956044,6.143124053604415,91
MANHATTAN,Lower East Side,Summer,0,afternoon,7.987341772151899,5.566598351076452,79
MANHATTAN,Lower East Side,Summer,0,evening,10.518987341772151,5.193340803853133,79
MANHATTAN,Lower East Side,Summer,0,morning,4.358974358974359,2.5018141935552003,78
MANHATTAN,Lower East Side,Summer,0,night,15.645569620253164,7.294251292282348,79
MANHATTAN,Lower East Side,Summer,0,overnight,4.013698630136986,2.9368026391380297,73
MANHATTAN,Lower East Side,Summer,1,afternoon,6.2025316455696204,3.505964686130762,79
MANHATTAN,Lower East Side,Summer,1,evening,10.844155844155845,5.525217154734463,77
MANHATTAN,Lower East Side,Summer,1,morning,4.285714285714286,2.2875932126947127,77
MANHATTAN,Lower East Side,Summer,1,night,16.88607594936709,8.485262248749601,79
MANHATTAN,Lower East Side,Summer,1,overnight,3.219178082191781,2.0017115963765844,73
MANHATTAN,Lower East Side,Summer,2,afternoon,7.564102564102564,4.1265366868967766,78
MANHATTAN,Lower East Side,Summer,2,evening,11.205128205128204,6.765763650583561,78
MANHATTAN,Lower East Side,Summer,2,morning,4.961038961038961,2.807141074406479,77
